landingFacilityType|locationIdentifier|stateCode|cityName|officialFacilityName|elevation|land_area|refPtLatitude|refPtLongitude
AIRPORT|5WI1|WI|SPRINGBROOK|SPRINGBROOK|1110|3|45.9018936111111|-91.6771180555556
AIRPORT|23WN|WI|SPRINGBROOK|"WILLIE'S"|1110||45.9110555555555|-91.6285
AIRPORT|2WI4|WI|SPRINGFIELD|PLOWS & PROPS|840|5|42.6427941666667|-88.3987066666667
AIRPORT|80WI|WI|SPRING LAKE|SPRING CREEK|800||44.0230347222222|-89.1384508333333
AIRPORT|9WI8|WI|SPRING PRAIRIE|FLETCHER|980||42.6939047222222|-88.3792616666667
AIRPORT|1WN3|WI|STAR PRAIRIE|DANIELSON FIELD|1000||45.2118611111111|-92.5360277777778
ULTRALIGHT|WS30|WI|STAR PRAIRIE|HEXUM FLIGHT PARK|930|1|45.1891316666667|-92.5482541666667
AIRPORT|STE|WI|STEVENS POINT|STEVENS POINT MUNI|1110|725|44.5451355555556|-89.5302844444444
AIRPORT|6WI5|WI|STILES|DOLATA|615||44.8891563888889|-88.0209366666667
AIRPORT|WI75|WI|STOCKHOLM|BOGUS CREEK|950||44.4988916666667|-92.2030583333333
AIRPORT|6WN5|WI|STOCKHOLM|AIRWOLFE|1130|10|44.4998291666667|-92.1988413888889
AIRPORT|14WS|WI|STONE LAKE|LAKEWOOD LODGE|1365|15|45.7780083333333|-91.5585
AIRPORT|2WI6|WI|STOUGHTON|MATSON|915|40|42.9136130555556|-89.1862261111111
AIRPORT|95WI|WI|STOUGHTON|WISERSKY|965|3|42.9361111111111|-89.1297222222222
AIRPORT|2WI1|WI|STOUGHTON|UFF-DA|945|10|42.9436116666667|-89.2866452777778
AIRPORT|3WN9|WI|STRUM|BRION MEMORIAL|900|10|44.5568833333333|-91.3669361111111
AIRPORT|SUE|WI|STURGEON BAY|DOOR COUNTY CHERRYLAND|724.2|436|44.8436666666667|-87.4215277777778
HELIPORT|WS59|WI|STURGEON BAY|DOOR COUNTY MEMORIAL HOSPITAL|620||44.8338694444444|-87.3539833333333
AIRPORT|C89|WI|STURTEVANT|SYLVANIA|788.3|34|42.70325|-87.9589722222222
AIRPORT|31WI|WI|SULLIVAN|MCDERMOTT AIR PARK|875|219|43.0072294444444|-88.602045
AIRPORT|SUW|WI|SUPERIOR|RICHARD I BONG|674.4|571|46.6896840833333|-92.0946419722222
AIRPORT|9WI9|WI|SUPERIOR|CARLSON|680||46.6207736111111|-92.0818577777778
AIRPORT|7P5|WI|SURING|PISO|891|55|45.0654166666667|-88.4270833333333
ULTRALIGHT|32WN|WI|SURING|BOWMAN AIRSTRIP|840|30|45.0996055555555|-88.4197333333333
SEAPLANE BASE|8WI7|WI|THREE LAKES|FLYING FLOATS BASE|1628||45.8646222222222|-89.1439833333333
HELIPORT|71WI|WI|THEINSVILLE|HOFFMAN PROP INC|602||43.2663947222222|-87.9659222222222
AIRPORT|97WI|WI|THORP|NORTH FORK|1145|7|44.9633|-90.8602777777778
AIRPORT|40D|WI|THREE LAKES|THREE LAKES MUNI|1636|60|45.790235|-89.1209586111111
AIRPORT|Y72|WI|TOMAH|BLOYER FIELD|966.1|160|43.9762222222222|-90.4806111111111
HELIPORT|WS61|WI|TOMAH|TOMAH MEMORIAL HOSPITAL|965||43.9846888888889|-90.5158305555556
AIRPORT|01WI|WI|TOMAH|PREHN CRANBERRY COMPANY|930||44.01|-90.3891666666667
AIRPORT|4WI4|WI|TOMAHAWK|TURNER|1500||45.574075|-89.7479722222222
HELIPORT|WI04|WI|TOMAHAWK|ASPEN CREEK LUSSOW|1522|2|45.4500378888889|-89.5818056111111
AIRPORT|TKV|WI|TOMAHAWK|TOMAHAWK RGNL|1486.7|280|45.4693611111111|-89.8048888888889
AIRPORT|99WI|WI|TWO RIVERS|GOINS|660||44.1791666666667|-87.6313888888889
HELIPORT|WI06|WI|TWO RIVERS|AURORA MEDICAL CENTER|596||44.1269805555556|-87.6153555555556
AIRPORT|WI03|WI|UNION GROVE|HORNER FARMS|770|10|42.7980722222222|-88.1334208333333
AIRPORT|3WI1|WI|UNION GROVE|"OLSON'S"|825||42.6569625|-88.087585
AIRPORT|WI46|WI|VAN DYNE|FUN-AIR|805||43.8827638888889|-88.5399166666667
AIRPORT|WS62|WI|VERONA|SUGAR RIDGE|1080|5|42.9636094444444|-89.580955
AIRPORT|W19|WI|VERONA|VERONA|960|15|42.9894666666667|-89.5094777777778
AIRPORT|39WI|WI|VIOLA|J & B|1200||43.4846980555556|-90.6198519444444
AIRPORT|Y51|WI|VIROQUA|VIROQUA MUNI|1291.7|147|43.5796388888889|-90.8977222222222
AIRPORT|7V3|WI|WALWORTH|BIG FOOT AIRFIELD|946.4|12|42.5274213888889|-88.6513936111111
HELIPORT|WS73|WI|WALWORTH|BIG FOOT FARMS|1000||42.52085|-88.5767666666667
AIRPORT|3WN2|WI|WASHBURN|OLD DAIRY|725|40|46.6916046666667|-90.8707401388889
AIRPORT|2P2|WI|WASHINGTON ISLAND|WASHINGTON ISLAND|652.5|113|45.3882545833333|-86.9240402777778
AIRPORT|3WI2|WI|WATERLOO|TESMER|925|223|43.1527741666667|-88.9845530555556
AIRPORT|5WI3|WI|WATERLOO|DER SCHWARZWALD|925|8|43.2077722222222|-89.0170536111111
AIRPORT|RYV|WI|WATERTOWN|WATERTOWN MUNI|832.9|360|43.1696388888889|-88.7232222222222
AIRPORT|66WI|WI|WATERTOWN|J-3 CUB FIELD|860||43.0775038888889|-88.6628797222222
AIRPORT|WS74|WI|WATERTOWN|"AL'S AIRWAY"|825||43.1630527777778|-88.8245472222222
AIRPORT|UES|WI|WAUKESHA|WAUKESHA COUNTY|911.5|543|43.0410277777778|-88.2370555555556
HELIPORT|6WI8|WI|WAUKESHA|WAUKESHA MEMORIAL HOSPITAL|900||43.0110116666667|-88.242815
AIRPORT|6P3|WI|WAUNAKEE|WAUNAKEE|954.4|10|43.1787222222222|-89.4512777777778
AIRPORT|PCZ|WI|WAUPACA|WAUPACA MUNI|840.2|386|44.33325|-89.0197777777778
HELIPORT|5WI7|WI|WAUPACA|THEDACARE MEDICAL CENTER WAUPACA|804||44.3454638888889|-89.0761583333333
AIRPORT|00WI|WI|WAUPACA|NORTHERN LITE|860||44.304285|-89.0501136111111
AIRPORT|WI07|WI|WAUPUN|WAUPUN|940|170|43.6222105555556|-88.7667744444444
HELIPORT|WS75|WI|WAUPUN|WAUPUN MEMORIAL HOSPITAL|910||43.6324791388889|-88.74639525
AIRPORT|AUW|WI|WAUSAU|WAUSAU DOWNTOWN|1201|294|44.9262845277778|-89.62700175
AIRPORT|3WI4|WI|WAUSAU|"FLYING 'O'"|1320||44.9235805555556|-89.4023394444445
HELIPORT|WS65|WI|WAUSAU|WAUSAU HOSPITAL CENTER|1226||44.9668472222222|-89.6667916666667
AIRPORT|5WN8|WI|WAUSAU|KNIGHT SKY|1475||45.0324166666667|-89.4018333333333
AIRPORT|06WI|WI|WAUSAUKEE|LAZY RIVER|720||45.4027611111111|-87.8573166666667
AIRPORT|Y50|WI|WAUTOMA|WAUTOMA MUNI|859|353|44.0431350833333|-89.3056905277778
HELIPORT|2WI3|WI|WAUWATOSA|MILWAUKEE RGNL MEDICAL CENTER|835||43.0413833333333|-88.02295
AIRPORT|9WN2|WI|WEBSTER|VOYAGER VILLAGE AIRSTRIP|1020||45.9666105555556|-92.1460211111111
AIRPORT|WS81|WI|WEBSTER|ALPHA HOTEL|1000|38|45.948|-92.1085194444444
AIRPORT|2WS2|WI|WEBSTER|"CONNOR'S LAKE LANDING"|1000||45.9136861111111|-92.2932388888889
AIRPORT|ETB|WI|WEST BEND|WEST BEND MUNI|887.2|430|43.4221666666667|-88.1279166666667
HELIPORT|WS66|WI|WEST BEND|"ST JOSEPH'S COMMUNITY HOSPITAL"|991||43.4177777777778|-88.1925944444445
HELIPORT|WI88|WI|WESTON|ST CLARES HOSPITAL|1282||44.8894555555556|-89.57905
HELIPORT|79WI|WI|WHITEHALL|WHITEHALL FIRE DEPARTMENT|835||44.3673138888889|-91.3327277777778
AIRPORT|82WI|WI|WHITELAW|TRIPLE S RANCH|855|60|44.1491602777778|-87.8143952777778
AIRPORT|5Y3|WI|WHITEWATER|"GUTZMER'S TWIN OAKS"|821|20|42.8535555555556|-88.7598055555556
AIRPORT|3WI5|WI|WHITEWATER|CLOVER VALLEY|850||42.8125097222222|-88.7264938888889
AIRPORT|W23|WI|WILD ROSE|WILD ROSE IDLEWILD|908|100|44.1977552777778|-89.2178947222222
AIRPORT|5K6|WI|WILMOT|WESTOSHA|850|62|42.5141388888889|-88.2051666666667
AIRPORT|9WN1|WI|WINNECONNE|COURTNEY PLUMMER|758|20|44.1069266666667|-88.6839997222222
AIRPORT|65WN|WI|WIOTA|WHOOPY HOLLOW AERODROME|925|2|42.6764481111111|-89.9379851388889
AIRPORT|8WI0|WI|WISCONSIN DELLS|WOOD|935||43.7438652777778|-89.8142916666667
AIRPORT|JB01|WI|WISCONSIN DELLS|CLEARWATER AERO ESTATES|944|60|43.7571991666667|-89.6526236111111
HELIPORT|WS07|WI|WISCONSIN DELLS|J B|900|1|43.6272294444444|-89.7850691666667
AIRPORT|6WI1|WI|WISCONSIN RAPIDS|WINCH AIRFIELD|1120|4|44.4952391666667|-89.9126269444444
AIRPORT|WI13|WI|WISCONSIN RAPIDS|"JENNIE'S FIELD"|993||44.2548333333333|-89.8395
AIRPORT|ISW|WI|WISCONSIN RAPIDS|ALEXANDER FIELD SOUTH WOOD COUNTY|1021|435|44.3606455555556|-89.8381411666667
AIRPORT|4D1|WI|WONEWOC|THREE CASTLES AIRPARK|921|160|43.6699738888889|-90.2326277777778
AIRPORT|WI54|WI|WONEWOC|NORTHWOOD AIRSTRIP|1275||43.5630555555556|-90.285
SEAPLANE BASE|1WI2|WI|WOODRUFF|MOVING CLOUD ISLAND|1600||46.0294444444444|-89.6863888888889
HELIPORT|60WI|WI|WOODRUFF|HOWARD YOUNG MEDICAL CENTER|1612||45.8944472222222|-89.7035694444444
AIRPORT|45WI|WI|WOODVILLE|WINDSONG FARM|1250||44.9999644444444|-92.2835219444444
AIRPORT|54WI|WI|WOODVILLE|FLYPLASSEN|1300||45.0082975|-92.2751883333333
AIRPORT|WS32|WI|WYOCENA|PRESCOTT FIELD|875||43.4835952777778|-89.2948391666667
AIRPORT|WN39|WI|WYOCENA|KNUTSON FIELD|875||43.4819277777778|-89.3201166666667
AIRPORT|WS15|WI|WYOCENA|MILL HOUSE FIELD|820||43.4951925|-89.2653944444444
AIRPORT|7WI6|WI|WYOCENA|WEATHERBEE FIELD|960|15|43.4705397222222|-89.3590066666667
AIRPORT|AWK|WQ|WAKE ISLAND|WAKE ISLAND AIRFIELD|23|3|19.2824888888889|166.636661111111
AIRPORT|WV01|WV|ANSTED|LEE MASSEY|1665||38.1292761111111|-81.0537125
AIRPORT|WV00|WV|ARBOVALE|DEER CREEK FARM|2650|6|38.4708333333333|-79.8005555555556
AIRPORT|70D|WV|ARTHURDALE|TITUS FIELD|1863|200|39.4988888888889|-79.8531388888889
AIRPORT|BKW|WV|BECKLEY|RALEIGH COUNTY MEMORIAL|2503.8|1433|37.7873333333333|-81.1241666666667
HELIPORT|WV26|WV|BECKLEY|GLADE SPRINGS|2550||37.7245608333333|-81.0970405555556
HELIPORT|WV03|WV|BECKLEY|LEE NORSE NR 2|2180||37.7834486111111|-81.1164866666667
HELIPORT|WV04|WV|BECKLEY|APPALACHIAN RGNL HOSPITAL|2340||37.7994916666667|-81.1676916666667
HELIPORT|WV14|WV|BELLE|WALKER I|590|1|38.2278794444444|-81.5328958333333
AIRPORT|W35|WV|BERKELEY SPRINGS|POTOMAC AIRPARK|412.5||39.6926111111111|-78.1660833333333
ULTRALIGHT|WV61|WV|BERKELEY SPRINGS|BUZZARDS GAP|960||39.4695413888889|-78.2355608333333
HELIPORT|15WV|WV|BERKELEY SPRINGS|WAR MEMORIAL HOSPITAL|792||39.642925|-78.2010027777778
AIRPORT|00WV|WV|BEVERLY|LAZY J AERODROME|2060|8|38.8288888888889|-79.8661111111111
AIRPORT|BLF|WV|BLUEFIELD|MERCER COUNTY|2856.7|511|37.2959483611111|-81.2075188611111
HELIPORT|WV69|WV|BLUEFIELD|BLUEFIELD RGNL MEDICAL CENTER|2555||37.2549027777778|-81.2356
HELIPORT|WV34|WV|BLUEFIELD|BLUEFIELD RGNL MEDICAL CENTER|2500||37.2545616666667|-81.2337088888889
HELIPORT|3WV7|WV|BRIDGEPORT|UNITED MEDICAL CENTER|1247||39.3293416666667|-80.2386666666667
AIRPORT|W22|WV|BUCKHANNON|UPSHUR COUNTY RGNL|1635.1|255|39.0005833333333|-80.2749444444444
AIRPORT|3G5|WV|CAMP DAWSON (KINGWOOD)|DAWSON AAF|1265||39.4500905555556|-79.6664438888889
AIRPORT|38WV|WV|CAPON BRIDGE|"RIVER'S  EDGE FARM"|810|20|39.3252777777778|-78.4255555555556
AIRPORT|CRW|WV|CHARLESTON|YEAGER|947.1|767|38.3760126388889|-81.5928928888889
HELIPORT|WV56|WV|CHARLESTON|CAMC-MEMORIAL|691||38.3476861111111|-81.6276111111111
HELIPORT|WV07|WV|CHARLESTON|STATE POLICE|650||38.3825941666667|-81.7595716666667
AIRPORT|WV08|WV|CHESAPEAKE|ISLAND|600||38.2167686111111|-81.5331733333333
AIRPORT|CKB|WV|CLARKSBURG|NORTH CENTRAL WEST VIRGINIA|1223.5|434|39.2976547222222|-80.2275319444444
HELIPORT|2WV2|WV|CLARKSBURG|LOUIS A JOHNSON VA MEDICAL CENTER|1040|2|39.2705555555556|-80.364275
AIRPORT|WV28|WV|CLARKSBURG|RUTH FIELD|1200|40|39.3245325|-80.3967572222222
HELIPORT|WV16|WV|CLARKSBURG|CNG DIVISION 4|1022||39.2730555555556|-80.3788888888889
AIRPORT|WV09|WV|CORINNE|MIKE FERRELL FIELD|2220|186|37.5587255555556|-81.3506575
HELIPORT|WV60|WV|CRAB ORCHARD|WALKER III|2260|1|37.7484477777778|-81.2223227777778
AIRPORT|WV63|WV|CRAIGSVILLE|HEROLD|2346|15|38.3345544444444|-80.6531472222222
AIRPORT|WV62|WV|DAVIS|WINDWOOD FLY-IN RESORT|3210|130|39.0551086111111|-79.4314386111111
